以下実験結果です．[データ量],[再代入誤差],[汎化誤差]
1310,23.15841886554682,1.0000192621094897
1320,23.1211158601744,1.0000081647121872
1330,23.100309170862825,1.0000168375274068
1340,23.167612967063803,1.0000115470756137
1350,23.283071702688883,1.00000792542666
1360,23.293643638540694,1.0000079289475095
1370,23.316693069740893,1.0000078315317438
1380,23.287259970552682,1.0000076931296737
1390,23.30031235671738,1.000007624118259
1400,23.34527747210038,1.000007562737645
1410,23.37781143371491,0.999991998476348
1420,23.342497098809453,1.000007474062329
1430,23.32478428441033,1.0000059912451913
1440,23.275499451666125,1.0000059594419297
1450,23.27891712487196,1.0000059667511396
1460,23.24147342916243,1.0000058968376915
1470,23.324911526410023,1.0000058660262408
1480,23.27047114672405,1.000005814610871
1490,23.3001656196163,1.0000058030510086
1500,23.28556874756013,1.0000057732093697
1510,23.371704711994738,1.0000057166757865
1520,23.381549750887064,1.0000056965937878
1530,23.39080396090541,1.0000026206233714
1540,23.459398134837713,1.0000025935653105
1550,23.51475404552415,1.000002586641223
1560,23.55087062539834,1.00000257290337
1570,23.620594089581857,1.0000028542241641
1580,23.60453656000905,0.9999997774867244
1590,23.601196999559537,1.0000025017238254
1600,23.598727721781266,1.000002478864503
1610,23.64482221008602,1.0000024573091622
1620,23.65281159240989,1.0000024519787718
1630,23.67445117796329,1.0000024291451666
1640,23.717036927371385,1.000002420475832
1650,23.802891478847013,1.0000023847304091
1660,23.840965840372075,1.0000023780411258
1670,23.79721645242552,1.000002356557778
1680,23.74683267560585,1.000002353287065
1690,23.78646728404482,1.0000023362636208
1700,23.770026095584626,1.0000023234577888
1710,23.794896441235018,1.0000022850988164
1720,23.831727226308054,1.0000022698036435
1730,23.827598389779784,1.0000022713239405
1740,23.828445951045115,0.9999967662623066
1750,23.853873467890818,1.0000022487311961
1760,23.87299006955089,0.9999984291451683
1770,23.888170793492044,0.9999984424271907
1780,23.86915228613129,0.9999984424271923
1790,23.80902170587958,0.9999984559844032
1800,23.86429716821706,0.9999984653840484
1810,24.086195496624164,0.9999973154178196
1820,24.108959634549436,1.0000047979743059
1830,24.156506609018027,0.9999934127112108
1840,24.176493080321027,0.9999889588244857
1850,24.23798873571914,0.9999890304982681
1860,24.18753317251444,0.9999966917160231
1870,24.13699759768211,0.9999757830877753
1880,24.10013075424966,0.9999756863689259
1890,24.081673723677003,0.999984687952537
1900,24.100408289474174,0.9999593400962818
1910,24.06996973856344,0.9999762411080308
1920,24.040068078605483,0.9999762411080311
1930,24.07493820198396,0.9999764601816927
1940,24.03708483872963,0.9999765160625667
1950,24.07485643418387,0.9999766339329371
1960,24.038276307639954,0.9999831961984094
1970,24.118543561685915,0.9999770676313237
1980,24.132866912619253,0.9999771070670683
1990,24.14594463762912,0.9999746080310494
2000,24.18301376705928,0.9999774205794165

******こっから取り直しです


以下実験結果です．[データ量],[再代入誤差],[汎化誤差]
以下実験結果です．[データ量],[再代入誤差],[汎化誤差]
10,361.64043142747755,1.0
20,6.265380355279442,0.26184631747989784
30,8.595582004097775,0.9705783646093666
40,14.258158105964336,0.5591871128265761
50,18.93364582801852,1.1268287461849988
60,21.759380500929332,0.8969637358318883
70,23.767852449097177,0.4219080778483405
80,31.184779774117356,0.4454274403280867
90,24.31287785387069,0.9873571070197501
100,24.148101667243285,0.802709097146109
110,28.597000051257908,0.5882020390536734
120,33.91289285318119,0.9876494933228505
130,26.939640453176274,1.4081228553520846
140,27.70688863310748,1.0850680422867198
150,27.76988611352034,1.5483208915357995
160,28.165271547505704,2.8546401372373755
170,30.50722417626952,2.251773094457649
180,30.11446071124667,3.2771793235242273
190,30.887201109504357,2.5209752557058462
200,30.442955592865363,2.509973716515773
210,34.016851567026315,3.9626049199089053
220,31.94987269951098,4.836008146568796
230,32.12575434585935,3.6291875966206613
240,32.945750776664035,3.558228035159404
250,32.13780710221118,4.975265201808443
260,32.91731195199443,6.225096683034487
270,33.801829016027604,6.986938830659233
280,33.84326396034529,6.453701983921805
290,37.35215307831888,5.641453208485468
300,35.320460677750816,6.47925633620521
310,35.51224137411484,5.401073426580732
320,39.13617798661052,6.729454930721723
330,36.27993090763228,5.693840274774295
340,37.19993509658419,6.801453346026612
350,36.498468733459895,5.081836797076834
360,37.35195460683341,4.397821034757235
370,37.14901209886469,5.302502985212307
380,44.328128406018166,5.0194421019299424
390,36.8523196351947,5.145050465349495
400,39.8110597816099,5.957607174048524
410,37.643423398370324,6.201052079530463
420,38.223545360786815,4.222247490234326
430,38.38455457961025,8.597188197573992
440,37.617666446047124,7.802427445136007
450,38.11128570426773,9.174676982966963
460,37.440359020332814,8.628029105839433
470,38.491490034745794,7.816686134142021
480,38.99993772880068,8.933450054563457
490,39.59451197965376,8.123499442414904
500,39.497091218755166,9.092100168390965
510,39.48223792926884,8.769999674780731
520,40.04133543042192,8.831638930892069
530,38.69981076687,9.710064764553398
540,40.427032872177854,10.93048543636887
550,39.619791319881344,10.25340969092595
560,39.882410979581046,10.55644035456313
570,40.06816678454431,10.550541361136307
580,39.473206634045056,11.414621768298575
590,39.96370971303487,11.060345273590801
600,39.39127554895799,9.704992565786952
610,38.67244869831612,10.840020438964972
620,39.09581580755198,11.93211017259587
630,38.90387298283965,10.793654626276771
640,42.35304023574362,11.580398731932764
650,43.24259472944207,10.66245072037817
660,42.02045031827029,11.264126124834757
670,42.237726863333975,11.224746175065105
680,42.22914857414401,10.944837009967857
690,42.48727801475566,12.843802292707824
700,42.71114048997221,11.83126461592537
710,41.37829989372187,10.982950278125237
720,42.151922318134275,12.866627895833233
730,41.859593786360385,11.410808414722545
740,41.9708506013254,13.013836618009266
750,42.7931668673745,13.240353906368563
760,42.315689619522104,13.728120856405164
770,41.833541056041334,11.63358703731757
780,42.155745065699094,13.053572827293047
790,41.7903060660011,12.79192838748987
800,41.51789631446685,12.559773694639766
810,42.83485205603824,13.396017895780727
820,41.84909690810874,12.497878781156821
830,41.79857749444745,11.825347811592994
840,41.5557670311545,11.752475585269798
850,41.68434577501946,13.081004088555263
860,43.036312877591136,13.58450215764212
870,43.17567658167106,11.978342000776488
880,42.281705093221056,11.91285600436583
890,42.97415841802851,11.021099295448861
900,43.54832407837307,12.401607240904303
910,43.83573955788079,10.626678622112689
920,44.13602121025636,11.005538199458918
930,44.4147331353891,10.605055394867563
940,44.02622824234713,11.546571396099814
950,44.21073046724437,11.653818032592804
960,43.82800535670823,11.554817120363985
970,43.70081090302077,11.526251632821545
980,43.85199624324169,11.45744978155033
990,43.99768732143341,10.331197779188185
1000,43.39860272387523,10.937130656328232
1010,43.53166043630097,12.047607398973343
1020,43.10015683694128,11.494948198066423
1030,44.06956579815114,13.230011974084578
1040,43.77344058392799,12.454491641290321
1050,42.881844326038966,12.153856860465268
1060,44.242941368335345,13.59426462690984
1070,44.38532618961243,13.945920709012638
1080,45.81479137319948,13.2357542037973
1090,44.35838270825766,14.024770570731114
1100,44.03841059885297,14.669735241107183
1110,43.728344304894875,14.707925945183636
1120,43.55142387097759,13.765683182767726
1130,44.230166938758074,14.45228113293529
1140,43.498013697228316,14.219363799535314
1150,43.62771041409981,13.652846752614414
1160,43.72859185162151,15.309436990770433
1170,43.60743944871489,13.691643430957065
1180,43.293628767716356,12.608314372375357
1190,43.216877769546905,13.089196950439922
1200,43.131787062817686,13.998536720593261
1210,56.64337022806761,13.279618833830696
1220,56.40935428342887,13.671189499019027
1230,58.020724172129796,12.577607071035436
1240,58.322282253257356,12.89512961359017
1250,58.23552056118265,12.876083635405207
1260,57.94566314375295,14.171171618496826
1270,57.57381215417514,13.532275998720575
1280,57.594231059469905,13.03129944326363
1290,55.784774010634486,13.527609568006426
1300,56.52478211751102,14.640228070861092
1310,57.30682161427687,14.749938320941602
1320,56.115736286595336,15.740708800645953
1330,55.253756152971846,15.293628450559101
1340,52.72690720208732,15.246726695235994
1350,55.039960159186826,14.232676704998994
1360,56.331784481649905,14.152170569339187
1370,56.516946926793416,14.197979249585527
1380,54.56389216136279,14.658916277395443
1390,54.83627361263037,14.440244793975795
1400,54.93988293575354,14.610766524980345
1410,55.22709186946345,14.317746412854316
1420,57.073599736720816,11.402951771594541
1430,55.10484436569394,12.11056801769473
1440,55.25755354418561,11.864623206631485
1450,54.7745481154425,12.454515619059457
1460,54.51585812884811,12.912460728384376
1470,54.60911042382573,12.085918192586654
1480,53.76547294266454,12.733767775849584
1490,54.29871009144117,12.408308589250458
1500,57.70635538738976,12.83960228256415
1510,54.186568380357926,12.842175835903763
1520,53.29395329743016,13.358286841884306
1530,53.09027599050467,13.011663931203389
1540,52.71762322135099,13.130284660726755
1550,52.928085334644315,13.315363975286168
1560,53.06791959265965,13.107596396706683
1570,52.7965778437298,12.942079114613465
1580,52.069168321595505,12.881164633462005
1590,51.94192021429164,12.804973394237406
1600,52.419378469784014,13.699666813966786
1610,52.299993462753804,13.01512533999888
1620,51.924131267356664,13.339158286382897
1630,50.2060204395169,13.828495573807837
1640,51.16740692851422,13.411229470461553
1650,51.3019001845663,13.746742933440968
1660,49.01430317610371,13.974084062836297
1670,49.9431854629493,14.42795067363016
1680,50.23903147544414,14.38890414658106
1690,49.98215334720118,13.515232280480584
1700,50.546746837554785,12.11947133274139
1710,49.643529875515796,13.10323762325919
1720,49.404108170324605,12.75734826669986
1730,49.12405247992198,13.015879863417176
1740,49.03792689176543,13.503121599189004
1750,49.014987353047445,13.254118765754852
1760,50.31887968266704,13.59568581634315
1770,49.02201461985147,13.283767001390542
1780,48.6947565516381,13.687149605723079
1790,47.887915719181954,13.419692578597608
1800,48.67961842389109,13.26703469578072
1810,49.23537900709723,12.551567910208245
1820,48.70723198082279,13.605692264490692
1830,48.16002516073785,12.89581247022025
1840,45.5457704010974,12.422013048645393
1850,45.87096717159576,12.583318306539852
1860,46.203053602164935,12.3587824583508
1870,45.56464607668277,12.689901332043089
1880,45.275415478116344,12.976604285134682
1890,45.09993454131786,12.475843658242075
1900,44.64331348796123,11.971945369370463
1910,44.7161922448202,11.7047699940815
1920,44.51579908136368,11.708532954309078
1930,44.395929917437066,11.752790342930416
1940,44.57509293723048,11.909517026296832
1950,45.19250556415916,12.120051297049903
1960,44.38933599086518,12.002412456084183
1970,44.76375620555661,12.719676886283496
1980,40.89901051700493,12.122698290131266
1990,44.35937793256501,14.122425716378117
2000,44.178422970897884,14.08177856091561
以下実験結果です．[データ量],[再代入誤差],[汎化誤差]
10,340.0948151711092,1.0
20,11.811502903404513,0.37233987280181835
30,18.8989673270838,0.3840577399040956
40,354.77757293054884,1.0
50,22.131549862064826,0.7779360355263435
60,22.90411087030294,0.19773110586216816
70,23.081640748642084,0.6654462683889796
80,25.405009237807494,0.8205753558783297
90,23.654394923433912,0.48646240887424735
100,26.643568431124592,0.27611941014448776
110,25.999843537620897,0.12421725468451332
120,24.63167521242801,0.81704056077589
130,24.868446417633994,0.6788955070605753
140,24.596889889964167,0.49100530146150395
150,25.061761713102985,0.455370206258902
160,25.438464237047736,0.3094146567149907
170,25.596472031997116,0.35214980667138823
180,25.20191678416944,0.44571873882535284
190,26.158935835557116,0.9881582786215762
200,26.702264955865882,0.8307329489267384
210,26.685071347261946,1.0032652253992775
220,25.924866289145342,0.7038246057954294
230,26.13826647870736,0.7287934396738202
240,27.19131136635991,0.7242999190394118
250,28.297036743147007,0.6685632212682259
260,27.386532427181148,0.28608225463295944
270,28.557033602490012,0.44979059206991245
280,28.7064332895389,0.7731267464052484
290,28.1382261549839,0.6825658631709157
300,27.930066696046172,1.0518497743210034
310,27.952203650710768,0.585928565235383
320,27.72157545811745,0.8239663293325581
330,27.629367707558213,0.7135740680200632
340,27.777404387796892,0.5436458003099255
350,27.874966406837306,0.8030436638794884
360,28.10807412489879,0.5172224853726171
370,27.82148897715784,0.8319877432995343
380,27.731610149415896,1.084918155552571
390,27.88101350051654,0.763418883704815
400,27.897184568805546,0.7315811995391184
410,27.993881380711098,1.068930892324173
420,27.85030152208156,1.2941070833506318
430,27.76005994504324,0.9679005571809397
440,27.678001960796617,0.8898877316588408
450,27.99312562425488,0.9515841591473111
460,27.72494699332331,0.9315640959034474
470,27.774386091631516,1.0211950229201985
480,27.902896021787434,1.040446351011114
490,27.811472637222273,1.0378456529780289
500,28.748948843437677,1.0415642808867749
510,28.560734013116907,1.1719314551537923
520,28.731685902626683,0.8451863206723921
530,28.27217867011168,0.9714547637936923
540,28.25777981756673,0.8713954610860052
550,28.444456606156834,0.7529382034515723
560,28.703703926750563,0.7017753897922625
570,28.621282388348728,0.6743497769980512
580,29.012779591741584,0.5173081572941117
590,28.718434582127685,0.6091517149225615
600,28.9447523853927,0.6063899349166244
610,29.801145346175755,0.4375968953113833
620,29.57414923870778,0.6300681101581409
630,29.262661502810978,0.7055864171245105
640,29.305273121060917,0.6622751316479013
650,29.657634915291442,1.0462566594297382
660,29.574614766576545,0.8922047564873489
670,30.14657141680457,0.7862639759650868
680,29.701439851175863,0.8806292651552631
690,29.569251813895296,0.6657671294490458
700,29.27668391179175,0.6679743407255031
710,29.50070855639423,0.6333703252442106
720,29.21019893322154,0.6688465396171562
730,29.05212179194112,0.9373498970843801
740,28.957024778803568,0.9225106261565926
750,29.061044795784717,0.941386772758482
760,29.361223983696153,0.9052483620147125
770,29.329734423970613,1.0799412907085952
780,29.23084102406892,0.9080993439970951
790,29.22054383700495,1.0877827265269557
800,29.47611300381708,1.309569811028345
810,29.353873033062772,1.4838382754810195
820,29.56789171024877,1.0967547874402679
830,29.448201268300075,1.1396554651143804
840,29.941055312898403,1.4226899929191181
850,29.91383146516186,1.5253579233458623
860,29.503396920110514,1.844713392648521
870,29.719416035603746,1.9389698168285132
880,29.956961078661912,1.6235263024107582
890,29.929883065511188,1.5467983627246793
900,30.163447015526287,1.6788290197928082
910,30.652678306178892,1.9167588284787935
920,30.52741267871851,2.2966800700760865
930,30.184088029028928,2.4255507429436736
940,30.49229231307133,2.4038851548936746
950,30.488925315821263,2.615236307912321
960,30.439970612133266,2.52649288648553
970,30.581501546142313,2.882894599411688
980,30.44405568325407,2.4713611293349014
990,30.436548895982952,2.9185338581268105
1000,30.799294058917358,2.4611192297023097
1010,31.54868798041492,3.050664081691385
