status,1,81,123,168,52,128,52,40,97,5,124,0,0,0,0,0,0,0,0
goal  ,1,81,123,168,52,128,52,40,97,5,124,0,0,0,0,0,0,0,0
start ,1,123,97,175,163,135,163,173,112,20,54,0,0,0,0,0,0,0,0
start ,1,32,165,175,111,175,71,74,113,69,121,0,0,0,0,0,0,0,0
status,1,51,143,175,111,175,71,74,113,69,121,0,0,0,0,0,0,0,0
goal  ,1,51,143,175,111,175,71,74,113,69,121,0,0,0,0,0,0,0,0
start ,1,31,117,160,46,120,46,79,4,70,138,0,0,0,0,0,0,0,0
start ,1,72,83,66,137,26,137,46,16,32,78,0,0,0,0,0,0,0,0
status,1,52,81,66,137,26,137,46,16,32,78,0,0,0,0,0,0,0,0
goal  ,1,52,81,66,137,26,137,46,16,32,78,0,0,0,0,0,0,0,0
start ,1,7,38,144,142,104,142,121,109,175,21,0,0,0,0,0,0,0,0
start ,1,143,12,176,108,136,108,47,124,147,147,0,0,0,0,0,0,0,0
status,1,145,80,176,108,136,108,47,124,147,147,0,0,0,0,0,0,0,0
goal  ,1,145,80,176,108,136,108,47,124,147,147,0,0,0,0,0,0,0,0
start ,1,40,153,190,140,190,180,176,105,138,0,0,0,0,0,0,0,0,0
start ,1,192,171,5,60,45,60,163,133,196,154,0,0,0,0,0,0,0,0
status,1,194,163,5,60,45,60,163,133,196,154,0,0,0,0,0,0,0,0
goal  ,1,194,163,5,60,45,60,163,133,196,154,0,0,0,0,0,0,0,0
start ,1,130,76,18,170,18,130,7,54,23,108,0,0,0,0,0,0,0,0
status,1,95,82,36,161,76,161,50,71,168,131,0,0,0,0,0,0,0,0
goal  ,1,95,82,36,161,76,161,50,71,168,131,0,0,0,0,0,0,0,0
start ,1,191,60,144,38,144,78,7,8,7,184,0,0,0,0,0,0,0,0
start ,1,72,106,121,0,161,0,123,42,182,111,0,0,0,0,0,0,0,0
status,1,127,109,121,0,161,0,123,42,182,111,0,0,0,0,0,0,0,0
goal  ,1,127,109,121,0,161,0,123,42,182,111,0,0,0,0,0,0,0,0
start ,1,181,194,149,93,189,93,170,26,95,162,0,0,0,0,0,0,0,0
start ,1,128,104,187,15,187,55,35,72,144,54,0,0,0,0,0,0,0,0
status,1,136,79,187,15,187,55,35,72,144,54,0,0,0,0,0,0,0,0
goal  ,1,136,79,187,15,187,55,35,72,144,54,0,0,0,0,0,0,0,0
start ,1,176,187,135,138,175,138,145,196,138,76,0,0,0,0,0,0,0,0
start ,1,171,126,193,195,153,195,17,116,140,60,0,0,0,0,0,0,0,0
status,1,156,93,193,195,153,195,17,116,140,60,0,0,0,0,0,0,0,0
goal  ,1,156,93,193,195,153,195,17,116,140,60,0,0,0,0,0,0,0,0
start ,1,165,155,43,64,43,24,191,100,81,48,0,0,0,0,0,0,0,0
start ,1,71,97,80,155,40,155,58,121,120,37,0,0,0,0,0,0,0,0
status,1,96,67,80,155,40,155,58,121,120,37,0,0,0,0,0,0,0,0
goal  ,1,96,67,80,155,40,155,58,121,120,37,0,0,0,0,0,0,0,0
start ,1,75,116,131,198,171,198,114,151,36,72,0,0,0,0,0,0,0,0
start ,1,11,164,128,179,128,139,189,44,179,90,0,0,0,0,0,0,0,0
status,1,95,127,128,179,128,139,189,44,179,90,0,0,0,0,0,0,0,0
goal  ,1,95,127,128,179,128,139,189,44,179,90,0,0,0,0,0,0,0,0
start ,1,157,139,160,8,120,8,18,153,187,49,0,0,0,0,0,0,0,0
start ,1,36,39,47,116,47,76,103,72,74,38,0,0,0,0,0,0,0,0
status,1,55,39,47,116,47,76,103,72,74,38,0,0,0,0,0,0,0,0
goal  ,1,55,39,47,116,47,76,103,72,74,38,0,0,0,0,0,0,0,0
start ,1,12,67,110,87,110,127,41,75,143,144,0,0,0,0,0,0,0,0
start ,1,56,165,64,25,104,25,47,148,33,58,0,0,0,0,0,0,0,0
status,1,45,112,64,25,104,25,47,148,33,58,0,0,0,0,0,0,0,0
goal  ,1,45,112,64,25,104,25,47,148,33,58,0,0,0,0,0,0,0,0
start ,1,162,77,119,55,79,55,194,7,182,71,0,0,0,0,0,0,0,0
start ,1,49,138,100,69,140,69,84,46,181,152,0,0,0,0,0,0,0,0
status,1,115,145,100,69,140,69,84,46,181,152,0,0,0,0,0,0,0,0
goal  ,1,115,145,100,69,140,69,84,46,181,152,0,0,0,0,0,0,0,0
start ,1,117,163,32,38,72,38,191,97,94,159,0,0,0,0,0,0,0,0
start ,1,148,154,87,138,127,138,92,132,76,140,0,0,0,0,0,0,0,0
status,1,112,147,87,138,127,138,92,132,76,140,0,0,0,0,0,0,0,0
goal  ,1,112,147,87,138,127,138,92,132,76,140,0,0,0,0,0,0,0,0
start ,1,30,121,120,77,160,77,147,14,100,13,0,0,0,0,0,0,0,0
status,1,129,60,43,128,83,128,99,194,96,61,0,0,0,0,0,0,0,0
goal  ,1,129,60,43,128,83,128,99,194,96,61,0,0,0,0,0,0,0,0
start ,1,58,195,78,188,78,148,93,94,80,196,0,0,0,0,0,0,0,0
start ,1,77,112,52,114,12,114,74,45,82,148,0,0,0,0,0,0,0,0
status,1,80,130,52,114,12,114,74,45,82,148,0,0,0,0,0,0,0,0
goal  ,1,80,130,52,114,12,114,74,45,82,148,0,0,0,0,0,0,0,0
start ,1,52,59,150,32,150,72,103,67,68,38,0,0,0,0,0,0,0,0
start ,1,43,73,158,66,158,106,141,122,74,190,0,0,0,0,0,0,0,0
status,1,59,132,158,66,158,106,141,122,74,190,0,0,0,0,0,0,0,0
goal  ,1,59,132,158,66,158,106,141,122,74,190,0,0,0,0,0,0,0,0
start ,1,17,144,35,54,35,14,168,39,0,58,0,0,0,0,0,0,0,0
start ,1,23,150,62,195,22,195,160,63,102,146,0,0,0,0,0,0,0,0
status,1,63,148,62,195,22,195,160,63,102,146,0,0,0,0,0,0,0,0
goal  ,1,63,148,62,195,22,195,160,63,102,146,0,0,0,0,0,0,0,0
start ,1,67,22,100,118,140,118,71,65,103,15,0,0,0,0,0,0,0,0
start ,1,184,18,66,8,106,8,93,152,111,179,0,0,0,0,0,0,0,0
status,1,148,99,66,8,106,8,93,152,111,179,0,0,0,0,0,0,0,0
goal  ,1,148,99,66,8,106,8,93,152,111,179,0,0,0,0,0,0,0,0
start ,1,112,142,183,155,183,115,144,66,21,8,0,0,0,0,0,0,0,0
start ,1,90,73,49,46,89,46,18,186,113,76,0,0,0,0,0,0,0,0
status,1,102,75,49,46,89,46,18,186,113,76,0,0,0,0,0,0,0,0
goal  ,1,102,75,49,46,89,46,18,186,113,76,0,0,0,0,0,0,0,0
start ,1,91,191,87,120,87,160,79,20,84,95,0,0,0,0,0,0,0,0
start ,1,108,92,99,50,59,50,165,185,127,79,0,0,0,0,0,0,0,0
