result,1.6777036226609643,1.9884170894202458,1.8374546565941765,1.8222495061538675,1.6349868140698944,1.5239071362265844,1.746650859079526,1.9403478623240589,1.4905205499815177,2.1775352833388153
result,1.6494659717167577,1.99873587642356,1.8025607125694192,1.673486439322653,1.6257879285825279,1.5020776722171434,1.7155404066178792,1.5783306973190867,1.4700821937322879,2.010894045902753
result,1.6234873328480874,2.013038088156482,1.653409896759899,1.8035953690564903,1.5607564114392267,1.4029580098094525,1.9063300453227068,1.6801216944510298,1.6725087651178467,1.853409896759899
result,1.5995070508154687,2.050998161688925,1.5522820588854749,1.8202289309196942,1.5007273186915642,1.4249947743542863,1.5590705245459697,1.6539631677413749,1.943365221925578,1.7821249007306723
result,1.5926443290213068,2.0274135468994494,1.605009163666573,1.6814719452312392,1.497523105494584,1.8340473178794479,1.5754012458590818,1.6297423096768793,1.5600954601028654,1.7161202747776843
result,1.5714784601276888,1.927487894077337,1.6548302649641955,1.761641150139716,1.5146084905831745,1.7622078617363206,1.7921265167303069,1.62204485441603,1.6516315374426795,1.6905445506784813
result,1.5517723063301825,1.7662619633231085,1.6322499109999131,1.6689566386635677,1.5377724658111087,1.7359248320212752,1.839373107883344,1.6005950318499602,1.62833092884035,1.767636451781589
result,1.5333798961191765,1.8382602206346248,1.6111749139665827,1.6466580840414489,1.5198467169507386,1.485304591601367,1.6899370432787864,1.5805751974549616,1.7382602206346247,1.9106459831430849
result,1.4839160285024289,1.7301874354433306,1.604821321979696,1.6257981458465633,1.5345585611773314,1.725938638347915,1.5399123655778812,1.575208693097482,1.7467034393238303,4.108413733779148
result,1.4769234679093737,1.76756313066912,1.715991832548092,1.6062419537888581,1.5491036061405397,1.741674783020802,1.5916931023707308,1.5877307304374084,1.8097418325480923,1.8666747830208013
result,1.49277427191212,1.8601174120163195,1.7317517157284466,1.5575679551891959,1.6336890497436047,1.605622089662739,1.8103080535237923,1.6585937289898678,2.0315372377585126,1.8404119108080497
result,1.6294041918012783,1.8642316057805455,1.8226370892401604,1.577523838198331,1.5653410863638282,1.7862821487254608,1.9961516461993265,1.8104543374056572,2.013380659070706,2.013380659070707
result,1.6732005766117668,1.810967845615387,1.7991331724047273,1.56102315710695,7.4811339068972735,1.7991331724047273,1.99626159916506,1.7991331724047268,4.709099366907199,1.996261599165061
result,1.6732005766117668,1.810967845615387,1.7991331724047273,1.56102315710695,1.5610231571069502,1.7991331724047273,1.99626159916506,1.7991331724047268,1.99626159916506,1.996261599165061
result,1.6732005766117668,1.810967845615387,1.7991331724047273,1.56102315710695,1.5610231571069502,1.7991331724047273,1.99626159916506,1.7991331724047268,1.99626159916506,1.996261599165061
result,1.6732005766117668,1.810967845615387,1.7991331724047273,1.56102315710695,1.5610231571069502,1.7991331724047273,1.99626159916506,1.7991331724047268,1.99626159916506,1.996261599165061
result,1.6732005766117668,1.810967845615387,1.7991331724047273,1.56102315710695,1.5610231571069502,1.7991331724047273,1.99626159916506,1.7991331724047268,1.99626159916506,1.996261599165061
result,1.5610231571069502,1.99626159916506
